cohort	subject	modality	gene	reference_method	cluster_id	comparator	reference_correct	comparator_correct	delta	reference_callable	comparator_callable	comparator_status
1000G-development	NA12763	wes	C	SimplePluralityLex	1000G-development:NA12763	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12775	wes	A	SimplePluralityLex	1000G-development:NA12775	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12775	wes	B	SimplePluralityLex	1000G-development:NA12775	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12775	wes	C	SimplePluralityLex	1000G-development:NA12775	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12812	wes	A	SimplePluralityLex	1000G-development:NA12812	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12812	wes	B	SimplePluralityLex	1000G-development:NA12812	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA12812	wes	C	SimplePluralityLex	1000G-development:NA12812	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18486	wes	A	SimplePluralityLex	1000G-development:NA18486	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18486	wes	B	SimplePluralityLex	1000G-development:NA18486	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18486	wes	C	SimplePluralityLex	1000G-development:NA18486	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18488	wes	A	SimplePluralityLex	1000G-development:NA18488	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18488	wes	B	SimplePluralityLex	1000G-development:NA18488	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18488	wes	C	SimplePluralityLex	1000G-development:NA18488	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18489	wes	A	SimplePluralityLex	1000G-development:NA18489	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18489	wes	B	SimplePluralityLex	1000G-development:NA18489	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18489	wes	C	SimplePluralityLex	1000G-development:NA18489	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18498	wes	A	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	0	1	1	1	1	callable
1000G-development	NA18498	wes	B	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18498	wes	C	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	wes	A	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	wes	B	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	wes	C	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	1	0	-1	1	1	callable
1000G-development	NA18501	wes	A	SimplePluralityLex	1000G-development:NA18501	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18501	wes	B	SimplePluralityLex	1000G-development:NA18501	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18501	wes	C	SimplePluralityLex	1000G-development:NA18501	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18502	wes	A	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18502	wes	B	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18502	wes	C	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18504	wes	A	SimplePluralityLex	1000G-development:NA18504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18504	wes	B	SimplePluralityLex	1000G-development:NA18504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18504	wes	C	SimplePluralityLex	1000G-development:NA18504	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18505	wes	A	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18505	wes	B	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18505	wes	C	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18507	wes	A	SimplePluralityLex	1000G-development:NA18507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18507	wes	B	SimplePluralityLex	1000G-development:NA18507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18507	wes	C	SimplePluralityLex	1000G-development:NA18507	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18508	wes	A	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18508	wes	B	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18508	wes	C	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	wes	A	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	wes	B	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	wes	C	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18511	wes	A	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18511	wes	B	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18511	wes	C	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18516	wes	A	SimplePluralityLex	1000G-development:NA18516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18516	wes	B	SimplePluralityLex	1000G-development:NA18516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18516	wes	C	SimplePluralityLex	1000G-development:NA18516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	wes	A	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	wes	B	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	wes	C	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18522	wes	A	SimplePluralityLex	1000G-development:NA18522	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18522	wes	B	SimplePluralityLex	1000G-development:NA18522	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18522	wes	C	SimplePluralityLex	1000G-development:NA18522	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18523	wes	A	SimplePluralityLex	1000G-development:NA18523	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18523	wes	B	SimplePluralityLex	1000G-development:NA18523	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18523	wes	C	SimplePluralityLex	1000G-development:NA18523	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18526	wes	A	SimplePluralityLex	1000G-development:NA18526	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18526	wes	B	SimplePluralityLex	1000G-development:NA18526	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18526	wes	C	SimplePluralityLex	1000G-development:NA18526	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18530	wes	A	SimplePluralityLex	1000G-development:NA18530	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18530	wes	B	SimplePluralityLex	1000G-development:NA18530	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18530	wes	C	SimplePluralityLex	1000G-development:NA18530	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18532	wes	A	SimplePluralityLex	1000G-development:NA18532	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18532	wes	B	SimplePluralityLex	1000G-development:NA18532	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18532	wes	C	SimplePluralityLex	1000G-development:NA18532	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18534	wes	A	SimplePluralityLex	1000G-development:NA18534	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18534	wes	B	SimplePluralityLex	1000G-development:NA18534	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18534	wes	C	SimplePluralityLex	1000G-development:NA18534	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18536	wes	A	SimplePluralityLex	1000G-development:NA18536	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18536	wes	B	SimplePluralityLex	1000G-development:NA18536	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18536	wes	C	SimplePluralityLex	1000G-development:NA18536	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18537	wes	A	SimplePluralityLex	1000G-development:NA18537	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18537	wes	B	SimplePluralityLex	1000G-development:NA18537	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18537	wes	C	SimplePluralityLex	1000G-development:NA18537	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18542	wes	A	SimplePluralityLex	1000G-development:NA18542	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18542	wes	B	SimplePluralityLex	1000G-development:NA18542	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18542	wes	C	SimplePluralityLex	1000G-development:NA18542	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18543	wes	A	SimplePluralityLex	1000G-development:NA18543	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18543	wes	B	SimplePluralityLex	1000G-development:NA18543	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18543	wes	C	SimplePluralityLex	1000G-development:NA18543	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18544	wes	A	SimplePluralityLex	1000G-development:NA18544	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18544	wes	B	SimplePluralityLex	1000G-development:NA18544	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18544	wes	C	SimplePluralityLex	1000G-development:NA18544	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18545	wes	A	SimplePluralityLex	1000G-development:NA18545	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18545	wes	B	SimplePluralityLex	1000G-development:NA18545	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18545	wes	C	SimplePluralityLex	1000G-development:NA18545	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	wes	A	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	wes	B	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	wes	C	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	wes	A	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	wes	B	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	wes	C	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	wes	A	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	wes	B	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	wes	C	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	wes	A	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	wes	B	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	wes	C	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19116	wes	A	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19116	wes	B	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19116	wes	C	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19119	wes	A	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19119	wes	B	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19119	wes	C	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	wes	A	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	wes	B	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	wes	C	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19130	wes	A	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19130	wes	B	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19130	wes	C	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19131	wes	A	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19131	wes	B	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19131	wes	C	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	wes	A	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	wes	B	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	wes	C	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	wes	A	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	wes	B	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	wes	C	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	wes	A	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	wes	B	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	wes	C	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	wes	A	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	wes	B	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	wes	C	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	wes	A	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	wes	B	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	wes	C	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	wes	A	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	wes	B	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	wes	C	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	wes	A	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	wes	B	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	wes	C	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	wes	A	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	wes	B	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	wes	C	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	wes	A	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	wes	B	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	wes	C	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	wes	A	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	wes	B	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	wes	C	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	wes	A	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	wes	B	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	wes	C	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA20509	wes	A	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20509	wes	B	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20509	wes	C	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	wes	A	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	wes	B	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	wes	C	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	wes	A	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	wes	B	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	wes	C	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20513	wes	A	SimplePluralityLex	1000G-development:NA20513	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20513	wes	B	SimplePluralityLex	1000G-development:NA20513	BestSingleTool_nestedCV	1	1	0	1	1	callable
